@timestamp,agent.hostname,source.ip,source.port,destination.ip,destination.port,network.transport,network.packets,destination.bytes,source.bytes,bytes_in,bytes_out,Technique
"Sep 29, 2022 @ 13:34:20.018",webserver0logs,192.168.91.128,34166,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:20.018",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:30.020",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:30.020",webserver0logs,192.168.91.128,34166,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:30.020",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:30.020",webserver0logs,192.168.91.128,34166,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:40.017",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:40.017",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:50.013",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:50.013",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:50.013",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:34:50.013",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:00.019",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:00.019",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:00.019",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:00.019",webserver0logs,192.168.91.128,45600,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:10.016",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:10.016",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:20.013",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:20.013",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:30.017",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:30.017",webserver0logs,192.168.91.128,49019,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:30.017",webserver0logs,192.168.91.128,54659,167.71.195.165,123,udp,2,90,90,0,0,1
"Sep 29, 2022 @ 13:35:30.017",webserver0logs,192.168.91.128,49019,167.71.195.165,123,udp,2,90,90,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,55794,10.0.0.21,124,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,55794,10.0.0.21,124,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,48018,192.168.91.1,124,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,48018,192.168.91.1,124,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,48018,192.168.91.1,124,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,48018,192.168.91.1,124,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,48018,192.168.91.1,124,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,44684,10.0.0.21,125,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,44684,10.0.0.21,125,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,52870,192.168.91.1,125,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,52870,192.168.91.1,125,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,52870,192.168.91.1,125,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,52870,192.168.91.1,125,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,52870,192.168.91.1,125,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,41106,10.0.0.21,126,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,41106,10.0.0.21,126,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,33096,192.168.91.1,126,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,33096,192.168.91.1,126,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,33096,192.168.91.1,126,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,33096,192.168.91.1,126,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,33096,192.168.91.1,126,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,43700,10.0.0.21,127,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,43700,10.0.0.21,127,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,51028,192.168.91.1,127,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,51028,192.168.91.1,127,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,51028,192.168.91.1,127,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,51028,192.168.91.1,127,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,51028,192.168.91.1,127,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,56452,10.0.0.21,128,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,55244,192.168.91.1,128,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,55244,192.168.91.1,128,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,55244,192.168.91.1,128,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,55244,192.168.91.1,128,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,55244,192.168.91.1,128,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,32906,10.0.0.21,129,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,32906,10.0.0.21,129,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,39268,192.168.91.1,129,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,39268,192.168.91.1,129,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,39268,192.168.91.1,129,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,39268,192.168.91.1,129,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,39268,192.168.91.1,129,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,47388,10.0.0.21,130,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,47388,10.0.0.21,130,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,38106,192.168.91.1,130,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,38106,192.168.91.1,130,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,38106,192.168.91.1,130,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,38106,192.168.91.1,130,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,38106,192.168.91.1,130,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,55826,10.0.0.21,131,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,55826,10.0.0.21,131,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,45246,192.168.91.1,131,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,45246,192.168.91.1,131,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,45246,192.168.91.1,131,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,45246,192.168.91.1,131,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,45246,192.168.91.1,131,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,43648,10.0.0.21,132,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,43648,10.0.0.21,132,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,41512,192.168.91.1,132,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,41512,192.168.91.1,132,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,41512,192.168.91.1,132,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,41512,192.168.91.1,132,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,41512,192.168.91.1,132,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,35220,10.0.0.21,133,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,35220,10.0.0.21,133,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:19:50.023",webserver0logs,192.168.91.128,39868,192.168.91.1,133,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,39868,192.168.91.1,133,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,39868,192.168.91.1,133,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,39868,192.168.91.1,133,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,39868,192.168.91.1,133,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,48008,10.0.0.21,134,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,48008,10.0.0.21,134,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,39232,192.168.91.1,134,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,39232,192.168.91.1,134,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,39232,192.168.91.1,134,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,39232,192.168.91.1,134,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,60714,10.0.0.21,135,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,60714,10.0.0.21,135,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,53688,192.168.91.1,135,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,53688,192.168.91.1,135,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,53688,192.168.91.1,135,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,53688,192.168.91.1,135,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,34194,10.0.0.21,136,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,33326,192.168.91.1,136,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,33326,192.168.91.1,136,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,33326,192.168.91.1,136,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,33326,192.168.91.1,136,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,33480,10.0.0.21,137,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,50020,192.168.91.1,137,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,50020,192.168.91.1,137,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,50020,192.168.91.1,137,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,50020,192.168.91.1,137,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,54154,10.0.0.21,138,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,54154,10.0.0.21,138,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,46760,192.168.91.1,138,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,46760,192.168.91.1,138,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,46760,192.168.91.1,138,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,46760,192.168.91.1,138,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,48130,10.0.0.21,139,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,48130,10.0.0.21,139,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,50208,192.168.91.1,139,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,50208,192.168.91.1,139,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,50208,192.168.91.1,139,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,50208,192.168.91.1,139,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,60494,10.0.0.21,140,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,60494,10.0.0.21,140,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,45256,192.168.91.1,140,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,45256,192.168.91.1,140,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,45256,192.168.91.1,140,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,45256,192.168.91.1,140,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,49018,10.0.0.21,141,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,49018,10.0.0.21,141,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,57198,192.168.91.1,141,tcp,2,0,148,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,57198,192.168.91.1,141,tcp,2,0,148,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,57198,192.168.91.1,141,tcp,2,0,148,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,57198,192.168.91.1,141,tcp,2,0,148,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,36016,10.0.0.21,142,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,36016,10.0.0.21,142,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,52814,192.168.91.1,142,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,52814,192.168.91.1,142,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,52814,192.168.91.1,142,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,52814,192.168.91.1,142,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,42194,10.0.0.21,143,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,42194,10.0.0.21,143,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:00.018",webserver0logs,192.168.91.128,51202,192.168.91.1,143,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,51202,192.168.91.1,143,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,51202,192.168.91.1,143,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,51202,192.168.91.1,143,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,36240,10.0.0.21,144,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,36240,10.0.0.21,144,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,36142,192.168.91.1,144,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,36142,192.168.91.1,144,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,36142,192.168.91.1,144,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,36142,192.168.91.1,144,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,36142,192.168.91.1,144,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,43996,10.0.0.21,145,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,43996,10.0.0.21,145,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,37112,192.168.91.1,145,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,37112,192.168.91.1,145,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,37112,192.168.91.1,145,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,37112,192.168.91.1,145,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,37112,192.168.91.1,145,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,38092,10.0.0.21,146,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,59928,192.168.91.1,146,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,59928,192.168.91.1,146,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,59928,192.168.91.1,146,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,59928,192.168.91.1,146,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,59928,192.168.91.1,146,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,34196,10.0.0.21,147,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,38636,192.168.91.1,147,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,38636,192.168.91.1,147,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,38636,192.168.91.1,147,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,38636,192.168.91.1,147,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,38636,192.168.91.1,147,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,46024,10.0.0.21,148,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,46024,10.0.0.21,148,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,34378,192.168.91.1,148,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,34378,192.168.91.1,148,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,34378,192.168.91.1,148,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,34378,192.168.91.1,148,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,34378,192.168.91.1,148,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,60448,10.0.0.21,149,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,60448,10.0.0.21,149,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,55334,192.168.91.1,149,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,55334,192.168.91.1,149,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,55334,192.168.91.1,149,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,55334,192.168.91.1,149,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,55334,192.168.91.1,149,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,39306,10.0.0.21,150,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,39306,10.0.0.21,150,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,33442,192.168.91.1,150,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,33442,192.168.91.1,150,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,33442,192.168.91.1,150,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,33442,192.168.91.1,150,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,33442,192.168.91.1,150,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,32830,10.0.0.21,151,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,32830,10.0.0.21,151,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,38478,192.168.91.1,151,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,38478,192.168.91.1,151,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,38478,192.168.91.1,151,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,38478,192.168.91.1,151,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,38478,192.168.91.1,151,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,58176,10.0.0.21,152,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,58176,10.0.0.21,152,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,33228,192.168.91.1,152,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:20.016",webserver0logs,192.168.91.128,33228,192.168.91.1,152,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:30.023",webserver0logs,192.168.91.128,33228,192.168.91.1,152,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:40.012",webserver0logs,192.168.91.128,33228,192.168.91.1,152,tcp,1,0,74,0,0,1
"Sep 29, 2022 @ 13:20:50.022",webserver0logs,192.168.91.128,33228,192.168.91.1,152,tcp,1,0,74,0,0,1
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,45584,10.0.0.21,153,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",webserver,10.0.0.20,45584,10.0.0.21,153,0,2,56,76,0,0,0
"Sep 29, 2022 @ 13:20:10.015",webserver0logs,192.168.91.128,50310,192.168.91.1,153,tcp,1,0,74,0,0,1
